id,jlpt_level,set_type,display_order,grammar_point,reading_kana,romaji,meaning_id,meaning_en,category_id,lesson_group,structure_pattern,usage_explanation_id,example_jp,example_romaji,example_meaning_id,practice_type,practice_prompt_id,practice_answer,related_points,confusable_with,formality,polarity,register,difficulty_order,tags,is_core_n5,recommended_for_quiz,illustration_path,audio_path,source_basis,source_url,notes
grm_n5_093,N5,extended_foundational_n5,93,Vませんでした,ませんでした,masen deshita,tidak melakukan bentuk lampau sopan,polite past negative verb,verb_form,verb_conjugation,Batang kata kerja + ませんでした,Bentuk lampau negatif sopan.,昨日学校へ行きませんでした。,Kinou gakkou e ikimasen deshita.,Kemarin saya tidak pergi ke sekolah.,transform,行きます → lampau negatif sopan,行きませんでした,ました,,polite,past_negative,neutral,93,"verb-form,past,negative",False,True,/assets/grammar/n5/093/illustration.svg,/assets/audio/grammar/n5/093/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_094,N5,extended_foundational_n5,94,Vない形,ないけい,nai form,bentuk negatif biasa kata kerja,plain negative verb form,verb_form,verb_conjugation,Kata kerja bentuk negatif biasa: 食べない・行かない,Bentuk negatif biasa yang menjadi dasar pola seperti ないでください dan ないといけない.,今日は肉を食べない。,Kyou wa niku o tabenai.,Hari ini saya tidak makan daging.,transform,食べる → bentuk ない,食べない,ません,,plain,negative,neutral,94,"verb-form,negative",False,True,/assets/grammar/n5/094/illustration.svg,/assets/audio/grammar/n5/094/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_095,N5,extended_foundational_n5,95,Vた形,たけい,ta form,bentuk lampau biasa kata kerja,plain past verb form,verb_form,verb_conjugation,Kata kerja bentuk lampau biasa: 食べた・行った,Bentuk lampau biasa yang dipakai dalam pola seperti たことがある dan た後で.,昨日すしを食べた。,Kinou sushi o tabeta.,Kemarin saya makan sushi.,transform,食べる → bentuk た,食べた,ました,,plain,past,neutral,95,"verb-form,past",False,True,/assets/grammar/n5/095/illustration.svg,/assets/audio/grammar/n5/095/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_096,N5,extended_foundational_n5,96,Vて形,てけい,te form,bentuk te kata kerja,te-form,verb_form,verb_conjugation,Kata kerja bentuk te: 食べて・行って・飲んで,"Bentuk penghubung serbaguna untuk permintaan, urutan, izin, larangan, dan aspek.",名前を書いてください。,Namae o kaite kudasai.,Tolong tulis nama.,transform,書く → bentuk て,書いて,てください,,neutral,affirmative,neutral,96,"verb-form,te-form",False,True,/assets/grammar/n5/096/illustration.svg,/assets/audio/grammar/n5/096/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_097,N5,extended_foundational_n5,97,Vて、B,て、B,te sequence,melakukan A lalu B,and; then,sequence,te_form,Vて、B,Menghubungkan aksi berurutan dalam satu kalimat.,朝起きて、顔を洗います。,"Asa okite, kao o araimasu.","Pagi bangun, lalu mencuci muka.",fill_blank,朝起き____顔を洗います。,て,てから,,polite,affirmative,neutral,97,"sequence,te-form",False,True,/assets/grammar/n5/097/illustration.svg,/assets/audio/grammar/n5/097/example.mp3,bunpro common,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_098,N5,extended_foundational_n5,98,い-adj くない,い-adj くない,i-adj kunai,tidak ... untuk kata sifat-i,i-adjective negative,adjective_form,adjectives,い-adj: い → くない,Bentuk negatif biasa dari kata sifat-i.,この本は高くないです。,Kono hon wa takakunai desu.,Buku ini tidak mahal.,transform,高い → negatif,高くない,い-adjectives,,polite/plain,negative,neutral,98,"adjective,negative",False,True,/assets/grammar/n5/098/illustration.svg,/assets/audio/grammar/n5/098/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_099,N5,extended_foundational_n5,99,い-adj かった,い-adj かった,i-adj katta,... dulu/lampau untuk kata sifat-i,i-adjective past,adjective_form,adjectives,い-adj: い → かった,Bentuk lampau dari kata sifat-i.,昨日は暑かったです。,Kinou wa atsukatta desu.,Kemarin panas.,transform,暑い → lampau,暑かった,い-adjectives,,polite/plain,past,neutral,99,"adjective,past",False,True,/assets/grammar/n5/099/illustration.svg,/assets/audio/grammar/n5/099/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_100,N5,extended_foundational_n5,100,い-adj くなかった,い-adj くなかった,i-adj kunakatta,tidak ... dulu/lampau negatif,i-adjective past negative,adjective_form,adjectives,い-adj: い → くなかった,Bentuk lampau negatif dari kata sifat-i.,昨日は寒くなかったです。,Kinou wa samukunakatta desu.,Kemarin tidak dingin.,transform,寒い → lampau negatif,寒くなかった,い-adjectives,,polite/plain,past_negative,neutral,100,"adjective,past,negative",False,True,/assets/grammar/n5/100/illustration.svg,/assets/audio/grammar/n5/100/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_101,N5,extended_foundational_n5,101,な-adj じゃない,な-adj じゃない,na-adj janai,tidak ... untuk kata sifat-na,na-adjective negative,adjective_form,adjectives,な-adj + じゃない / ではない,Bentuk negatif kata sifat-na.,この部屋は静かじゃないです。,Kono heya wa shizuka janai desu.,Kamar ini tidak tenang.,transform,静か → negatif,静かじゃない,な-adjectives,,polite/plain,negative,neutral,101,"adjective,negative",False,True,/assets/grammar/n5/101/illustration.svg,/assets/audio/grammar/n5/101/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_102,N5,extended_foundational_n5,102,な-adj だった・でした,な-adj だった・でした,na-adj datta / deshita,... dulu/lampau untuk kata sifat-na,na-adjective past,adjective_form,adjectives,な-adj + だった / でした,Bentuk lampau kata sifat-na. でした lebih sopan.,昨日の町は静かでした。,Kinou no machi wa shizuka deshita.,Kota kemarin tenang.,transform,静かです → lampau,静かでした,な-adjectives,,polite/plain,past,neutral,102,"adjective,past",False,True,/assets/grammar/n5/102/illustration.svg,/assets/audio/grammar/n5/102/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_103,N5,extended_foundational_n5,103,な-adj じゃなかった,な-adj じゃなかった,na-adj janakatta,tidak ... dulu/lampau negatif,na-adjective past negative,adjective_form,adjectives,な-adj + じゃなかった / ではなかった,Bentuk lampau negatif kata sifat-na.,その店は便利じゃなかったです。,Sono mise wa benri janakatta desu.,Toko itu tidak praktis dulu.,transform,便利 → lampau negatif,便利じゃなかった,な-adjectives,,polite/plain,past_negative,neutral,103,"adjective,past,negative",False,True,/assets/grammar/n5/103/illustration.svg,/assets/audio/grammar/n5/103/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_104,N5,extended_foundational_n5,104,N でした・だった,N でした・だった,noun deshita / datta,adalah dulu; lampau noun,noun past copula,copula_form,basic_sentence,N + でした / だった,Bentuk lampau dari kopula untuk noun.,昨日は休みでした。,Kinou wa yasumi deshita.,Kemarin hari libur.,transform,休みです → lampau,休みでした,だ / です,,polite/plain,past,neutral,104,"copula,past",False,True,/assets/grammar/n5/104/illustration.svg,/assets/audio/grammar/n5/104/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_105,N5,extended_foundational_n5,105,N ではありませんでした,N ではありませんでした,noun dewa arimasen deshita,bukan dulu; lampau negatif noun,noun past negative copula,copula_form,basic_sentence,N + ではありませんでした / じゃなかった,Bentuk lampau negatif dari kopula noun.,昨日は休みではありませんでした。,Kinou wa yasumi dewa arimasen deshita.,Kemarin bukan hari libur.,transform,休みです → lampau negatif,休みではありませんでした,じゃない・ではない,,polite,past_negative,neutral,105,"copula,past,negative",False,True,/assets/grammar/n5/105/illustration.svg,/assets/audio/grammar/n5/105/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_106,N5,extended_foundational_n5,106,何か・誰か・どこか,なにか・だれか・どこか,nanika / dareka / dokoka,sesuatu; seseorang; suatu tempat,something; someone; somewhere,indefinite,questions,Kata tanya + か,Mengubah kata tanya menjadi makna tidak tentu.,何か食べたいです。,Nanika tabetai desu.,Saya ingin makan sesuatu.,fill_blank,____食べたいです。,何か,何も,,neutral,affirmative,neutral,106,"question,indefinite",False,True,/assets/grammar/n5/106/illustration.svg,/assets/audio/grammar/n5/106/example.mp3,bunpro common,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_107,N5,extended_foundational_n5,107,何も・誰も + negative,なにも・だれも,nanimo / daremo + negative,tidak apa pun; tidak siapa pun,nothing; no one,negative_indefinite,questions,Kata tanya + も + negatif,"Dengan bentuk negatif, berarti tidak ada sama sekali.",何も食べません。,Nani mo tabemasen.,Saya tidak makan apa pun.,fill_blank,____食べません。,何も,何か,,polite,negative,neutral,107,"question,negative",False,False,/assets/grammar/n5/107/illustration.svg,/assets/audio/grammar/n5/107/example.mp3,bunpro common,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_108,N5,extended_foundational_n5,108,から～まで,から～まで,kara~made,dari... sampai...,from... to/until...,range,time_place,Awal + から + akhir + まで,Menunjukkan rentang waktu atau tempat.,九時から五時まで働きます。,Ku-ji kara go-ji made hatarakimasu.,Saya bekerja dari jam sembilan sampai jam lima.,fill_blank,九時____五時____働きます。,から / まで,までに,,neutral,affirmative,neutral,108,"range,time",False,False,/assets/grammar/n5/108/illustration.svg,/assets/audio/grammar/n5/108/example.mp3,jtest4you common,https://japanesetest4you.com/jlpt-n5-grammar-list/,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_109,N5,extended_foundational_n5,109,この・その・あの・どの,この・その・あの・どの,kono / sono / ano / dono,ini/itu + noun; yang mana + noun,this/that/which + noun,demonstrative,demonstratives,この/その/あの/どの + N,Penunjuk yang harus langsung diikuti kata benda.,この本は新しいです。,Kono hon wa atarashii desu.,Buku ini baru.,fill_blank,____本は新しいです。,この,これ,,neutral,affirmative/question,neutral,109,demonstrative,False,False,/assets/grammar/n5/109/illustration.svg,/assets/audio/grammar/n5/109/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_110,N5,extended_foundational_n5,110,これ・それ・あれ・どれ,これ・それ・あれ・どれ,kore / sore / are / dore,ini; itu; yang mana,this; that; which,demonstrative,demonstratives,これ/それ/あれ/どれ + predikat,Kata penunjuk benda yang berdiri sendiri.,これは私の本です。,Kore wa watashi no hon desu.,Ini buku saya.,fill_blank,____は私の本です。,これ,この,,neutral,affirmative/question,neutral,110,demonstrative,False,False,/assets/grammar/n5/110/illustration.svg,/assets/audio/grammar/n5/110/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_111,N5,extended_foundational_n5,111,ここ・そこ・あそこ・どこ,ここ・そこ・あそこ・どこ,koko / soko / asoko / doko,di sini; di situ; di sana; di mana,here; there; where,demonstrative_place,demonstratives,ここ/そこ/あそこ/どこ + predikat,Kata penunjuk tempat.,ここは学校です。,Koko wa gakkou desu.,Di sini sekolah.,fill_blank,____は学校です。,ここ,これ,,neutral,affirmative/question,neutral,111,"demonstrative,place",False,False,/assets/grammar/n5/111/illustration.svg,/assets/audio/grammar/n5/111/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_112,N5,extended_foundational_n5,112,こちら・そちら・あちら・どちら,こちら・そちら・あちら・どちら,kochira / sochira / achira / dochira,arah/orang/tempat sopan,polite this way/that way/which,demonstrative_polite,demonstratives,こちら/そちら/あちら/どちら + predikat,"Versi sopan untuk arah, tempat, atau orang.",こちらは田中さんです。,Kochira wa Tanaka-san desu.,Ini adalah Tanaka-san.,fill_blank,____は田中さんです。,こちら,ここ,,polite,affirmative/question,polite,112,"demonstrative,polite",False,False,/assets/grammar/n5/112/illustration.svg,/assets/audio/grammar/n5/112/example.mp3,bunpro foundational,https://bunpro.jp/decks/nn10ai/Bunpro-N5-Grammar,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
grm_n5_113,N5,extended_foundational_n5,113,Vことができる,ことができる,koto ga dekiru,bisa melakukan,can do; be able to,ability,ability,V bentuk kamus + ことができる,Menyatakan kemampuan melakukan sesuatu. Sering diajarkan beginner walau bisa muncul lintas level.,日本語を読むことができます。,Nihongo o yomu koto ga dekimasu.,Saya bisa membaca bahasa Jepang.,fill_blank,日本語を読む____できます。,ことが,のが上手,,polite,affirmative,neutral,113,ability,False,False,/assets/grammar/n5/113/illustration.svg,/assets/audio/grammar/n5/113/example.mp3,extended foundational,https://japanesetest4you.com/jlpt-n5-grammar-list/,Foundational beginner item useful for N5 app lessons/search; may overlap with vocab/particles/conjugation modules.
