id,jlpt_level,tree_version,node_type,parent_id,path,slug,display_order,title_id,title_en,description_id,content_type,skill_domain,lesson_group,route_path,icon_key,estimated_minutes,target_xp,coin_reward,difficulty_order,unlock_order,is_mvp,is_required_for_n5,is_checkpoint,checkpoint_type,completion_rule_key,completion_rule_json,primary_dataset_refs,secondary_dataset_refs,item_filter_json,quiz_section_id,srs_deck_key,prerequisite_mode,recommended_review_after_days,tags,source_basis,source_url,notes
les_1101,N5,n5_mvp_v1,lesson,mod_11_te_forms,n5/phase_04/mod_11_te_forms/les_1101,て-form,84,て Form,て Form,Te-form rule untuk semua grup verb.,conjugation_lesson,grammar,mod_11_te_forms,/learn/n5/phase_04/mod_11_te_forms/les_1101,grammar,18,30,3,3,52,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_verb_conjugation_rules_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""form_key"": ""te_form""}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,conjugation_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1102,N5,n5_mvp_v1,lesson,mod_11_te_forms,n5/phase_04/mod_11_te_forms/les_1102,てください--ないでください,85,てください / ないでください,てください / ないでください,Permintaan sopan positif/negatif.,grammar_lesson,grammar,mod_11_te_forms,/learn/n5/phase_04/mod_11_te_forms/les_1102,grammar,15,25,2,3,53,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_grammar_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""grammar_point"": [""～てください"", ""～ないでください""]}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,grammar_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1103,N5,n5_mvp_v1,lesson,mod_11_te_forms,n5/phase_04/mod_11_te_forms/les_1103,ています,86,ています,ています,Sedang melakukan / keadaan hasil.,grammar_lesson,grammar,mod_11_te_forms,/learn/n5/phase_04/mod_11_te_forms/les_1103,grammar,15,25,2,3,54,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_grammar_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""grammar_point"": ""～ています""}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,grammar_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1104,N5,n5_mvp_v1,lesson,mod_11_te_forms,n5/phase_04/mod_11_te_forms/les_1104,てもいい--てはいけません,87,てもいい / てはいけません,てもいい / てはいけません,Izin dan larangan.,grammar_lesson,grammar,mod_11_te_forms,/learn/n5/phase_04/mod_11_te_forms/les_1104,grammar,15,25,2,4,55,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_grammar_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""grammar_point"": [""～てもいいです"", ""～てはいけません""]}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,grammar_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1105,N5,n5_mvp_v1,lesson,mod_11_te_forms,n5/phase_04/mod_11_te_forms/les_1105,てから--て-て,88,"てから / て, て","てから / て, て",Urutan aksi.,grammar_lesson,grammar,mod_11_te_forms,/learn/n5/phase_04/mod_11_te_forms/les_1105,grammar,12,20,2,4,56,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_grammar_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""grammar_point"": [""～てから"", ""～て、～て""]}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,grammar_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1201,N5,n5_mvp_v1,lesson,mod_12_adjectives,n5/phase_04/mod_12_adjectives/les_1201,i-adjectives,89,i-Adjectives,i-Adjectives,"高い, 安い, 寒い, 暑い.",adjective_lesson,grammar,mod_12_adjectives,/learn/n5/phase_04/mod_12_adjectives/les_1201,grammar,12,20,2,4,57,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_adjective_conjugation_rules_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""adjective_type"": ""i_adjective""}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,adjective_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1202,N5,n5_mvp_v1,lesson,mod_12_adjectives,n5/phase_04/mod_12_adjectives/les_1202,na-adjectives,90,na-Adjectives,na-Adjectives,"静か, 便利, きれい, 好き.",adjective_lesson,grammar,mod_12_adjectives,/learn/n5/phase_04/mod_12_adjectives/les_1202,grammar,12,20,2,4,58,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_adjective_conjugation_rules_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""adjective_type"": ""na_adjective""}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,adjective_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1203,N5,n5_mvp_v1,lesson,mod_12_adjectives,n5/phase_04/mod_12_adjectives/les_1203,adjective-past-and-negative,91,Adjective Past & Negative,Adjective Past & Negative,"高くない, 高かった, 便利でした.",adjective_lesson,grammar,mod_12_adjectives,/learn/n5/phase_04/mod_12_adjectives/les_1203,grammar,15,25,2,4,59,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_adjective_conjugation_rules_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""form_key"": [""plain_negative"", ""plain_past"", ""polite_negative"", ""polite_past""]}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,adjective_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1204,N5,n5_mvp_v1,lesson,mod_12_adjectives,n5/phase_04/mod_12_adjectives/les_1204,くて--で--に,92,くて / で / に,くて / で / に,Connective and adverb forms.,adjective_lesson,grammar,mod_12_adjectives,/learn/n5/phase_04/mod_12_adjectives/les_1204,grammar,15,25,2,4,60,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_adjective_conjugation_rules_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""form_key"": [""te_form"", ""adverbial_form""]}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,adjective_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1205,N5,n5_mvp_v1,lesson,mod_12_adjectives,n5/phase_04/mod_12_adjectives/les_1205,verb-and-adjective-gate,93,Verb & Adjective Gate,Verb & Adjective Gate,Konjugasi mixed checkpoint.,quiz_gate,grammar,mod_12_adjectives,/learn/n5/phase_04/mod_12_adjectives/les_1205,grammar,20,45,4,4,61,true,true,true,quiz_gate,score_or_complete,"{""min_score_percent"": 80, ""required_items"": ""all_or_required_count""}",jlpt_n5_quiz_templates_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""lesson_scope"": ""conjugation""}",qsec_n5_004,deck_grammar_n5,all,1|3|7|14,"lesson,grammar,quiz_gate",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1301,N5,n5_mvp_v1,lesson,mod_13_kanji_intro,n5/phase_05/mod_13_kanji_intro/les_1301,radicals-101,94,Radicals 101,Radicals 101,Apa itu radical dan variant bentuknya.,radical_lesson,kanji,mod_13_kanji_intro,/learn/n5/phase_05/mod_13_kanji_intro/les_1301,kanji,15,25,2,4,62,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",kanji_radicals_214_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""n5_relevant"": ""true""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,radical_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1302,N5,n5_mvp_v1,lesson,mod_13_kanji_intro,n5/phase_05/mod_13_kanji_intro/les_1302,stroke-count-and-order,95,Stroke Count & Order,Stroke Count & Order,Cara baca stroke count dan path SVG.,kanji_lesson,kanji,mod_13_kanji_intro,/learn/n5/phase_05/mod_13_kanji_intro/les_1302,kanji,12,20,2,4,63,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""set_type"": ""core_80_common_n5""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1303,N5,n5_mvp_v1,lesson,mod_13_kanji_intro,n5/phase_05/mod_13_kanji_intro/les_1303,onyomi-vs-kunyomi,96,Onyomi vs Kunyomi,Onyomi vs Kunyomi,Bacaan Cina vs Jepang dalam contoh kata.,kanji_lesson,kanji,mod_13_kanji_intro,/learn/n5/phase_05/mod_13_kanji_intro/les_1303,kanji,12,20,2,4,64,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""set_type"": ""core_80_common_n5""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1401,N5,n5_mvp_v1,lesson,mod_14_kanji_batches,n5/phase_05/mod_14_kanji_batches/les_1401,kanji-numbers-and-time,97,Kanji Numbers & Time,Kanji Numbers & Time,一二三四五六七八九十百千万円日月年時分.,kanji_lesson,kanji,mod_14_kanji_batches,/learn/n5/phase_05/mod_14_kanji_batches/les_1401,kanji,15,25,2,4,65,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""semantic_group"": ""numbers_time""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1402,N5,n5_mvp_v1,lesson,mod_14_kanji_batches,n5/phase_05/mod_14_kanji_batches/les_1402,kanji-people-and-body,98,Kanji People & Body,Kanji People & Body,人子女男目耳口手足父母友.,kanji_lesson,kanji,mod_14_kanji_batches,/learn/n5/phase_05/mod_14_kanji_batches/les_1402,kanji,15,25,2,4,66,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""semantic_group"": ""people_body""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1403,N5,n5_mvp_v1,lesson,mod_14_kanji_batches,n5/phase_05/mod_14_kanji_batches/les_1403,kanji-nature-and-direction,99,Kanji Nature & Direction,Kanji Nature & Direction,山川田天雨火水木金土上下左右中外.,kanji_lesson,kanji,mod_14_kanji_batches,/learn/n5/phase_05/mod_14_kanji_batches/les_1403,kanji,15,25,2,4,67,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""semantic_group"": ""nature_direction""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1404,N5,n5_mvp_v1,lesson,mod_14_kanji_batches,n5/phase_05/mod_14_kanji_batches/les_1404,kanji-school-and-places,100,Kanji School & Places,Kanji School & Places,学校先生活会社駅店町国語本,kanji_lesson,kanji,mod_14_kanji_batches,/learn/n5/phase_05/mod_14_kanji_batches/les_1404,kanji,15,25,2,4,68,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""semantic_group"": ""school_places""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1405,N5,n5_mvp_v1,lesson,mod_14_kanji_batches,n5/phase_05/mod_14_kanji_batches/les_1405,kanji-actions-and-adjectives,101,Kanji Actions & Adjectives,Kanji Actions & Adjectives,行来見聞食飲書読買休高安大小新古.,kanji_lesson,kanji,mod_14_kanji_batches,/learn/n5/phase_05/mod_14_kanji_batches/les_1405,kanji,15,25,2,4,69,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""semantic_group"": ""actions_adjectives""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1406,N5,n5_mvp_v1,lesson,mod_14_kanji_batches,n5/phase_05/mod_14_kanji_batches/les_1406,kanji-core-80-gate,102,Kanji Core 80 Gate,Kanji Core 80 Gate,Review 80 kanji inti.,quiz_gate,kanji,mod_14_kanji_batches,/learn/n5/phase_05/mod_14_kanji_batches/les_1406,kanji,25,50,5,4,70,true,true,true,quiz_gate,score_or_complete,"{""min_score_percent"": 80, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_core_80.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""set_type"": ""core_80_common_n5""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,quiz_gate",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1407,N5,n5_mvp_v1,lesson,mod_14_kanji_batches,n5/phase_05/mod_14_kanji_batches/les_1407,extended-n5-kanji,103,Extended N5 Kanji,Extended N5 Kanji,23 kandidat tambahan dari list lama.,kanji_lesson,kanji,mod_14_kanji_batches,/learn/n5/phase_05/mod_14_kanji_batches/les_1407,kanji,18,30,3,4,71,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_kanji_extended_103.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""set_type"": ""extended_103_old_n5_candidate""}",qsec_n5_005,deck_kanji_n5,all,1|3|7|14,"lesson,kanji,kanji_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1501,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1501,numbers-0-100,104,Numbers 0–100,Numbers 0–100,Angka dasar dan variasi 4/7/9.,numbers_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1501,numbers_counters,12,20,2,4,72,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_numbers_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""number_value_range"": ""0-100""}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,numbers_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1502,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1502,large-numbers-and-yen,105,Large Numbers & Yen,Large Numbers & Yen,"百, 千, 万, 円 untuk belanja.",numbers_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1502,numbers_counters,12,20,2,5,73,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_numbers_seed.csv|japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": ""ctr_en""}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,numbers_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1503,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1503,clock-time,106,Clock Time,Clock Time,"時, 分, 半, 午前/午後.",time_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1503,numbers_counters,15,25,2,5,74,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv|japanese_calendar_time_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_ji"", ""ctr_fun""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,time_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1504,N5,n5_mvp_v1,lesson,mod_15_numbers_time,n5/phase_06/mod_15_numbers_time/les_1504,days-months-weekdays,107,"Days, Months, Weekdays","Days, Months, Weekdays","曜日, 月, 日 irregular readings.",calendar_lesson,numbers_counters,mod_15_numbers_time,/learn/n5/phase_06/mod_15_numbers_time/les_1504,numbers_counters,18,30,3,5,75,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_calendar_time_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""calendar_type"": [""weekday"", ""month_name"", ""day_of_month""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,calendar_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1601,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1601,general-counters-つ--個,108,General Counters つ / 個,General Counters つ / 個,Fallback benda umum dan item kecil.,counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1601,numbers_counters,12,20,2,5,76,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_tsu"", ""ctr_ko""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1602,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1602,people-and-animals-counters,109,People & Animals Counters,People & Animals Counters,"人, 匹, 羽, 頭.",counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1602,numbers_counters,12,20,2,5,77,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_nin"", ""ctr_hiki"", ""ctr_wa"", ""ctr_tou""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1603,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1603,object-shape-counters,110,Object Shape Counters,Object Shape Counters,"本, 枚, 冊, 台, 杯.",counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1603,numbers_counters,15,25,2,5,78,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_hon"", ""ctr_mai"", ""ctr_satsu"", ""ctr_dai"", ""ctr_hai""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1604,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1604,age-frequency-duration,111,"Age, Frequency, Duration","Age, Frequency, Duration","歳, 回, 時間, 週間, ヶ月.",counter_lesson,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1604,numbers_counters,15,25,2,5,79,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""counter_id"": [""ctr_sai"", ""ctr_kai_times"", ""ctr_jikan"", ""ctr_shuukan"", ""ctr_kagetsu""]}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,counter_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1605,N5,n5_mvp_v1,lesson,mod_16_counters_money,n5/phase_06/mod_16_counters_money/les_1605,numbers-and-counters-gate,112,Numbers & Counters Gate,Numbers & Counters Gate,Irregular reading checkpoint.,quiz_gate,numbers_counters,mod_16_counters_money,/learn/n5/phase_06/mod_16_counters_money/les_1605,numbers_counters,20,40,4,5,80,true,true,true,quiz_gate,score_or_complete,"{""min_score_percent"": 80, ""required_items"": ""all_or_required_count""}",japanese_counter_forms_n5_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""recommended_for_quiz"": ""true""}",qsec_n5_006,deck_numbers_counters_n5,all,3|7,"lesson,numbers_counters,quiz_gate",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1701,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1701,self-introduction,113,Self Introduction,Self Introduction,"Nama, asal, status, umur, hobi.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1701,mixed,15,25,2,5,81,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""basic_sentence"", ""people""]}",qsec_n5_004,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1702,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1702,at-school,114,At School,At School,"Kelas, guru, PR, ujian, jadwal.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1702,mixed,15,25,2,5,82,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""tags_contains"": ""school""}",qsec_n5_003,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1703,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1703,shopping,115,Shopping,Shopping,"Harga, counter, ください, いくら.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1703,mixed,15,25,2,5,83,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""shopping"", ""money"", ""counter""]}",qsec_n5_003,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1704,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1704,restaurant-and-food,116,Restaurant & Food,Restaurant & Food,"注文, 好き, 食べる, 飲む.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1704,mixed,15,25,2,5,84,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""food"", ""preference""]}",qsec_n5_007,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1705,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1705,directions-and-transport,117,Directions & Transport,Directions & Transport,"駅, バス, 右, 左, まっすぐ.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1705,mixed,15,25,2,5,85,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""transport"", ""direction""]}",qsec_n5_007,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1706,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1706,weather-and-seasons,118,Weather & Seasons,Weather & Seasons,"天気, 雨, 暑い, 寒い, 春夏秋冬.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1706,mixed,12,20,2,5,86,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""weather"", ""season""]}",qsec_n5_008,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
les_1707,N5,n5_mvp_v1,lesson,mod_17_scenarios,n5/phase_07/mod_17_scenarios/les_1707,health-and-requests,119,Health & Requests,Health & Requests,"薬, 病気, てください, ないでください.",scenario_lesson,mixed,mod_17_scenarios,/learn/n5/phase_07/mod_17_scenarios/les_1707,mixed,12,20,2,5,87,true,true,false,,score_or_complete,"{""min_score_percent"": 70, ""required_items"": ""all_or_required_count""}",jlpt_n5_example_sentences_seed.csv,jlpt_n5_example_sentences_seed.csv|jlpt_n5_quiz_templates_seed.csv,"{""sentence_type"": [""health"", ""request""]}",qsec_n5_004,,all,3|7,"lesson,mixed,scenario_lesson",curated_roadmap_seed,https://www.mlcjapanese.co.jp/n5.html,
